sequentialID;userID;epoch;idUIelement;machine
476;wJxNbIJxNN;1558079470047;btn3decreaseadditive;e11p3
477;wJxNbIJxNN;1558079473128;btn3ok;e11p3
478;wJxNbIJxNN;1558079476210;btn1ok;e11p3
479;8gz32fIA;1558080495311;btn1additive;e11p3
480;8gz32fIA;1558080499820;btn3decreaseadditive;e11p3
481;8gz32fIA;1558080504329;btn3decreaseadditive;e11p3
482;8gz32fIA;1558080508838;btn3decreaseadditive;e11p3
483;8gz32fIA;1558080513347;btn3ok;e11p3
484;8gz32fIA;1558080517860;btn1ok;e11p3
485;YBzhD46D6;1558081848525;btn1additive;e11p3
486;YBzhD46D6;1558081851330;btn3decreaseadditive;e11p3
487;YBzhD46D6;1558081854135;btn3decreaseadditive;e11p3
488;YBzhD46D6;1558081856940;btn3ok;e11p3
489;YBzhD46D6;1558081859745;btn1drink;e11p3
490;YBzhD46D6;1558081862550;btn5mixture9;e11p3
491;YBzhD46D6;1558081865355;btn5ok;e11p3
492;YBzhD46D6;1558081868160;btn1ok;e11p3
493;lbs8mLQBQ;1558083965605;btn1container;e11p3
494;lbs8mLQBQ;1558083968378;btn2container;e11p3
495;lbs8mLQBQ;1558083971151;btn2ok;e11p3
496;lbs8mLQBQ;1558083973924;btn1additive;e11p3
497;lbs8mLQBQ;1558083976697;btn3decreaseadditive;e11p3
498;lbs8mLQBQ;1558083979470;btn3ok;e11p3
499;lbs8mLQBQ;1558083982243;btn1drink;e11p3
500;lbs8mLQBQ;1558083985016;btn5mixture4;e11p3
501;lbs8mLQBQ;1558083987789;btn5ok;e11p3
502;lbs8mLQBQ;1558083990564;btn1ok;e11p3
503;4CKbREMC;1558084002107;btn1additive;e11p3
504;4CKbREMC;1558084004090;btn3decreaseadditive;e11p3
505;4CKbREMC;1558084006073;btn3decreaseadditive;e11p3
506;4CKbREMC;1558084008056;btn3decreaseadditive;e11p3
507;4CKbREMC;1558084010039;btn3ok;e11p3
508;4CKbREMC;1558084012022;btn1drink;e11p3
509;4CKbREMC;1558084014005;btn5mixture4;e11p3
510;4CKbREMC;1558084015988;btn5ok;e11p3
511;4CKbREMC;1558084017971;btn1ok;e11p3
512;2cvOv2v;1558084233712;btn1additive;e11p3
513;2cvOv2v;1558084237310;btn3decreaseadditive;e11p3
514;2cvOv2v;1558084240908;btn3decreaseadditive;e11p3
515;2cvOv2v;1558084244506;btn3decreaseadditive;e11p3
516;2cvOv2v;1558084248104;btn3ok;e11p3
517;2cvOv2v;1558084251702;btn1drink;e11p3
518;2cvOv2v;1558084255300;btn5mixture1;e11p3
519;2cvOv2v;1558084258898;btn5ok;e11p3
520;2cvOv2v;1558084262497;btn1ok;e11p3
521;FR4PPIFj;1558084271009;btn1container;e11p3
522;FR4PPIFj;1558084273317;btn2container;e11p3
523;FR4PPIFj;1558084275625;btn2ok;e11p3
524;FR4PPIFj;1558084277933;btn1additive;e11p3
525;FR4PPIFj;1558084280241;btn3decreaseadditive;e11p3
526;FR4PPIFj;1558084282549;btn3decreaseadditive;e11p3
527;FR4PPIFj;1558084284857;btn3decreaseadditive;e11p3
528;FR4PPIFj;1558084287165;btn3increaseadditive;e11p3
529;FR4PPIFj;1558084289473;btn3ok;e11p3
530;FR4PPIFj;1558084291781;btn1drink;e11p3
531;FR4PPIFj;1558084294089;btn5mixture4;e11p3
532;FR4PPIFj;1558084296397;btn5ok;e11p3
533;FR4PPIFj;1558084298710;btn1ok;e11p3
534;RFDl0DaU2IL;1558090952935;btn1additive;e11p3
535;RFDl0DaU2IL;1558090956430;btn3decreaseadditive;e11p3
536;RFDl0DaU2IL;1558090959925;btn3decreaseadditive;e11p3
537;RFDl0DaU2IL;1558090963420;btn3decreaseadditive;e11p3
538;RFDl0DaU2IL;1558090966915;btn3ok;e11p3
539;RFDl0DaU2IL;1558090970414;btn1ok;e11p3
540;8gz32fIA;1558094113030;btn1additive;e11p3
541;8gz32fIA;1558094115546;btn3decreaseadditive;e11p3
542;8gz32fIA;1558094118062;btn3decreaseadditive;e11p3
543;8gz32fIA;1558094120578;btn3decreaseadditive;e11p3
544;8gz32fIA;1558094123094;btn3ok;e11p3
545;8gz32fIA;1558094125610;btn1ok;e11p3
546;lbs8mLQBQ;1558095809945;btn1container;e11p3
547;lbs8mLQBQ;1558095811926;btn2container;e11p3
548;lbs8mLQBQ;1558095813907;btn2ok;e11p3
549;lbs8mLQBQ;1558095815888;btn1additive;e11p3
550;lbs8mLQBQ;1558095817869;btn3decreaseadditive;e11p3
551;lbs8mLQBQ;1558095819850;btn3ok;e11p3
552;lbs8mLQBQ;1558095821831;btn1drink;e11p3
553;lbs8mLQBQ;1558095823812;btn5mixture6;e11p3
554;lbs8mLQBQ;1558095825793;btn5ok;e11p3
555;lbs8mLQBQ;1558095827777;btn1ok;e11p3
556;cZqppiIcq;1558096549775;btn1drink;e11p3
557;cZqppiIcq;1558096556366;btn5mixture4;e11p3
558;cZqppiIcq;1558096562957;btn5ok;e11p3
559;cZqppiIcq;1558096569550;btn1ok;e11p3
560;wJxNbIJxNN;1558101225927;btn1additive;e11p3
561;wJxNbIJxNN;1558101228955;btn3decreaseadditive;e11p3
562;wJxNbIJxNN;1558101231983;btn3decreaseadditive;e11p3
563;wJxNbIJxNN;1558101235011;btn3ok;e11p3
564;wJxNbIJxNN;1558101238039;btn1drink;e11p3
565;wJxNbIJxNN;1558101241067;btn5mixture9;e11p3
566;wJxNbIJxNN;1558101244095;btn5ok;e11p3
567;wJxNbIJxNN;1558101247126;btn1ok;e11p3
568;YBzhD46D6;1558102183016;btn1additive;e11p3
569;YBzhD46D6;1558102184696;btn3decreaseadditive;e11p3
570;YBzhD46D6;1558102186376;btn3decreaseadditive;e11p3
571;YBzhD46D6;1558102188056;btn3ok;e11p3
572;YBzhD46D6;1558102189736;btn1drink;e11p3
573;YBzhD46D6;1558102191416;btn5mixture9;e11p3
574;YBzhD46D6;1558102193096;btn5ok;e11p3
575;YBzhD46D6;1558102194776;btn1ok;e11p3
576;77hcqDUs1h;1558107712810;btn1additive;e11p3
577;77hcqDUs1h;1558107715328;btn3decreaseadditive;e11p3
578;77hcqDUs1h;1558107717846;btn3decreaseadditive;e11p3
579;77hcqDUs1h;1558107720364;btn3ok;e11p3
580;77hcqDUs1h;1558107722882;btn1drink;e11p3
581;77hcqDUs1h;1558107725400;btn5mixture6;e11p3
582;77hcqDUs1h;1558107727918;btn5ok;e11p3
583;77hcqDUs1h;1558107730442;btn1ok;e11p3
584;6xOA6kOo3;1558107867580;btn1additive;e11p3
585;6xOA6kOo3;1558107872556;btn3decreaseadditive;e11p3
586;6xOA6kOo3;1558107877532;btn3decreaseadditive;e11p3
587;6xOA6kOo3;1558107882508;btn3decreaseadditive;e11p3
588;6xOA6kOo3;1558107887484;btn3ok;e11p3
589;6xOA6kOo3;1558107892460;btn1drink;e11p3
590;6xOA6kOo3;1558107897436;btn5mixture4;e11p3
591;6xOA6kOo3;1558107902412;btn5ok;e11p3
592;6xOA6kOo3;1558107907394;btn1ok;e11p3
593;etkcoMvHM;1558163908423;btn1additive;e11p3
594;etkcoMvHM;1558163914788;btn3ok;e11p3
595;etkcoMvHM;1558163921153;btn1drink;e11p3
596;etkcoMvHM;1558163927518;btn5mixture4;e11p3
597;etkcoMvHM;1558163933883;btn5ok;e11p3
598;etkcoMvHM;1558163940248;btn1ok;e11p3
599;etkcoMvHM;1558258344156;btn1additive;e11p3
600;etkcoMvHM;1558258347406;btn3decreaseadditive;e11p3
601;etkcoMvHM;1558258350656;btn3decreaseadditive;e11p3
602;etkcoMvHM;1558258353906;btn3ok;e11p3
603;etkcoMvHM;1558258357156;btn1drink;e11p3
604;etkcoMvHM;1558258360406;btn5mixture4;e11p3
605;etkcoMvHM;1558258363656;btn5ok;e11p3
606;etkcoMvHM;1558258366910;btn1ok;e11p3
607;77hcqDUs1h;1558331810561;btn1additive;e11p3
608;77hcqDUs1h;1558331812413;btn3decreaseadditive;e11p3
609;77hcqDUs1h;1558331814265;btn3decreaseadditive;e11p3
610;77hcqDUs1h;1558331816117;btn3ok;e11p3
611;77hcqDUs1h;1558331817969;btn1drink;e11p3
612;77hcqDUs1h;1558331819821;btn5mixture6;e11p3
613;77hcqDUs1h;1558331821673;btn5ok;e11p3
614;77hcqDUs1h;1558331823531;btn1ok;e11p3
615;2cvOv2v;1558332913267;btn1container;e11p3
616;2cvOv2v;1558332917212;btn1additive;e11p3
617;2cvOv2v;1558332921157;btn3decreaseadditive;e11p3
618;2cvOv2v;1558332925102;btn3decreaseadditive;e11p3
619;2cvOv2v;1558332929047;btn3decreaseadditive;e11p3
620;2cvOv2v;1558332932992;btn3ok;e11p3
621;2cvOv2v;1558332936937;btn1drink;e11p3
622;2cvOv2v;1558332940882;btn5mixture1;e11p3
623;2cvOv2v;1558332944827;btn5ok;e11p3
624;2cvOv2v;1558332948774;btn1ok;e11p3
625;FR4PPIFj;1558333048305;btn1container;e11p3
626;FR4PPIFj;1558333051155;btn2container;e11p3
627;FR4PPIFj;1558333054005;btn2ok;e11p3
628;FR4PPIFj;1558333056855;btn1additive;e11p3
629;FR4PPIFj;1558333059705;btn3decreaseadditive;e11p3
630;FR4PPIFj;1558333062555;btn3decreaseadditive;e11p3
631;FR4PPIFj;1558333065405;btn3ok;e11p3
632;FR4PPIFj;1558333068255;btn1drink;e11p3
633;FR4PPIFj;1558333071105;btn5mixture4;e11p3
634;FR4PPIFj;1558333073955;btn5ok;e11p3
635;FR4PPIFj;1558333076809;btn1ok;e11p3
636;etkcoMvHM;1558333142013;btn1additive;e11p3
637;etkcoMvHM;1558333149113;btn3decreaseadditive;e11p3
638;etkcoMvHM;1558333156213;btn3decreaseadditive;e11p3
639;etkcoMvHM;1558333163313;btn3ok;e11p3
640;etkcoMvHM;1558333170413;btn1drink;e11p3
641;etkcoMvHM;1558333177513;btn5mixture4;e11p3
642;etkcoMvHM;1558333184613;btn5ok;e11p3
643;etkcoMvHM;1558333191716;btn1ok;e11p3
644;RFDl0DaU2IL;1558333614014;btn1container;e11p3
645;RFDl0DaU2IL;1558333615660;btn2ok;e11p3
646;RFDl0DaU2IL;1558333617306;btn1container;e11p3
647;RFDl0DaU2IL;1558333618952;btn2container;e11p3
648;RFDl0DaU2IL;1558333620598;btn2ok;e11p3
649;RFDl0DaU2IL;1558333622244;btn1additive;e11p3
650;RFDl0DaU2IL;1558333623890;btn3decreaseadditive;e11p3
651;RFDl0DaU2IL;1558333625536;btn3decreaseadditive;e11p3
652;RFDl0DaU2IL;1558333627182;btn3decreaseadditive;e11p3
653;RFDl0DaU2IL;1558333628828;btn3ok;e11p3
654;RFDl0DaU2IL;1558333630483;btn1ok;e11p3
655;77hcqDUs1h;1558335469367;btn1additive;e11p3
656;77hcqDUs1h;1558335471226;btn3decreaseadditive;e11p3
657;77hcqDUs1h;1558335473085;btn3decreaseadditive;e11p3
658;77hcqDUs1h;1558335474944;btn3ok;e11p3
659;77hcqDUs1h;1558335476803;btn1drink;e11p3
660;77hcqDUs1h;1558335478662;btn5mixture6;e11p3
661;77hcqDUs1h;1558335480521;btn5ok;e11p3
662;77hcqDUs1h;1558335482385;btn1ok;e11p3
663;YBzhD46D6;1558339153359;btn1additive;e11p3
664;YBzhD46D6;1558339155198;btn3decreaseadditive;e11p3
665;YBzhD46D6;1558339157037;btn3decreaseadditive;e11p3
666;YBzhD46D6;1558339158876;btn3ok;e11p3
667;YBzhD46D6;1558339160715;btn1drink;e11p3
668;YBzhD46D6;1558339162554;btn5mixture9;e11p3
669;YBzhD46D6;1558339164393;btn5ok;e11p3
670;YBzhD46D6;1558339166232;btn1ok;e11p3
671;4CKbREMC;1558340193787;btn1additive;e11p3
672;4CKbREMC;1558340197089;btn3decreaseadditive;e11p3
673;4CKbREMC;1558340200391;btn3decreaseadditive;e11p3
674;4CKbREMC;1558340203693;btn3decreaseadditive;e11p3
675;4CKbREMC;1558340206995;btn3ok;e11p3
676;4CKbREMC;1558340210297;btn1drink;e11p3
677;4CKbREMC;1558340213599;btn5mixture4;e11p3
678;4CKbREMC;1558340216901;btn5ok;e11p3
679;4CKbREMC;1558340220210;btn1ok;e11p3
680;8gz32fIA;1558340627547;btn1additive;e11p3
681;8gz32fIA;1558340630890;btn3decreaseadditive;e11p3
682;8gz32fIA;1558340634233;btn3decreaseadditive;e11p3
683;8gz32fIA;1558340637576;btn3decreaseadditive;e11p3
684;8gz32fIA;1558340640919;btn3ok;e11p3
685;8gz32fIA;1558340644262;btn1ok;e11p3
686;6FGQfFaap;1558340730774;btn1additive;e11p3
687;6FGQfFaap;1558340733841;btn3decreaseadditive;e11p3
688;6FGQfFaap;1558340736908;btn3decreaseadditive;e11p3
689;6FGQfFaap;1558340739975;btn3ok;e11p3
690;6FGQfFaap;1558340743042;btn1drink;e11p3
691;6FGQfFaap;1558340746109;btn5mixture5;e11p3
692;6FGQfFaap;1558340749176;btn5ok;e11p3
693;6FGQfFaap;1558340752247;btn1ok;e11p3
694;wJxNbIJxNN;1558342567991;btn1additive;e11p3
695;wJxNbIJxNN;1558342572370;btn3decreaseadditive;e11p3
696;wJxNbIJxNN;1558342576749;btn3decreaseadditive;e11p3
697;wJxNbIJxNN;1558342581128;btn3ok;e11p3
698;wJxNbIJxNN;1558342585509;btn1ok;e11p3
699;FR4PPIFj;1558343224315;btn1container;e11p3
700;FR4PPIFj;1558343226496;btn2container;e11p3
701;FR4PPIFj;1558343228677;btn2ok;e11p3
702;FR4PPIFj;1558343230858;btn1additive;e11p3
703;FR4PPIFj;1558343233039;btn3decreaseadditive;e11p3
704;FR4PPIFj;1558343235220;btn3decreaseadditive;e11p3
705;FR4PPIFj;1558343237401;btn3ok;e11p3
706;FR4PPIFj;1558343239582;btn1drink;e11p3
707;FR4PPIFj;1558343241763;btn5mixture4;e11p3
708;FR4PPIFj;1558343243944;btn5ok;e11p3
709;FR4PPIFj;1558343246129;btn1ok;e11p3
710;2cvOv2v;1558343249925;btn1additive;e11p3
711;2cvOv2v;1558343252323;btn3decreaseadditive;e11p3
712;2cvOv2v;1558343254721;btn3decreaseadditive;e11p3
713;2cvOv2v;1558343257119;btn3decreaseadditive;e11p3
714;2cvOv2v;1558343259517;btn3ok;e11p3
715;2cvOv2v;1558343261915;btn1drink;e11p3
716;2cvOv2v;1558343264313;btn5mixture1;e11p3
717;2cvOv2v;1558343266711;btn5ok;e11p3
718;2cvOv2v;1558343269116;btn1ok;e11p3
719;2cvOv2v;1558349712233;btn1additive;e11p3
720;2cvOv2v;1558349714431;btn3decreaseadditive;e11p3
721;2cvOv2v;1558349716629;btn3decreaseadditive;e11p3
722;2cvOv2v;1558349718827;btn3decreaseadditive;e11p3
723;2cvOv2v;1558349721025;btn3ok;e11p3
724;2cvOv2v;1558349723223;btn1drink;e11p3
725;2cvOv2v;1558349725421;btn5mixture1;e11p3
726;2cvOv2v;1558349727619;btn5ok;e11p3
727;2cvOv2v;1558349729824;btn1ok;e11p3
728;FR4PPIFj;1558349764842;btn1container;e11p3
729;FR4PPIFj;1558349773126;btn2ok;e11p3
730;FR4PPIFj;1558349781410;btn1container;e11p3
731;FR4PPIFj;1558349789694;btn2container;e11p3
732;FR4PPIFj;1558349797978;btn2ok;e11p3
733;FR4PPIFj;1558349806262;btn1additive;e11p3
734;FR4PPIFj;1558349814546;btn3decreaseadditive;e11p3
735;FR4PPIFj;1558349822830;btn3decreaseadditive;e11p3
736;FR4PPIFj;1558349831114;btn3ok;e11p3
737;FR4PPIFj;1558349839398;btn1drink;e11p3
738;FR4PPIFj;1558349847682;btn5mixture4;e11p3
739;FR4PPIFj;1558349855966;btn5ok;e11p3
740;FR4PPIFj;1558349864254;btn1ok;e11p3
741;RFDl0DaU2IL;1558350013150;btn1additive;e11p3
742;RFDl0DaU2IL;1558350016199;btn3decreaseadditive;e11p3
743;RFDl0DaU2IL;1558350019248;btn3decreaseadditive;e11p3
744;RFDl0DaU2IL;1558350022297;btn3decreaseadditive;e11p3
745;RFDl0DaU2IL;1558350025346;btn3ok;e11p3
746;RFDl0DaU2IL;1558350028397;btn1ok;e11p3
747;48cgGuhQ;1558350057619;btn1additive;e11p3
748;48cgGuhQ;1558350059855;btn3decreaseadditive;e11p3
756;s9ifmku;1558350061984;btn1additive;e11p3
749;48cgGuhQ;1558350062091;btn3decreaseadditive;e11p3
750;48cgGuhQ;1558350064327;btn3decreaseadditive;e11p3
751;48cgGuhQ;1558350066563;btn3ok;e11p3
757;s9ifmku;1558350066817;btn3decreaseadditive;e11p3
752;48cgGuhQ;1558350068799;btn1drink;e11p3
753;48cgGuhQ;1558350071035;btn5mixture5;e11p3
758;s9ifmku;1558350071650;btn3decreaseadditive;e11p3
754;48cgGuhQ;1558350073271;btn5ok;e11p3
755;48cgGuhQ;1558350075508;btn1ok;e11p3
759;s9ifmku;1558350076483;btn3decreaseadditive;e11p3
760;s9ifmku;1558350081316;btn3ok;e11p3
761;s9ifmku;1558350086149;btn1drink;e11p3
762;s9ifmku;1558350090982;btn5mixture3;e11p3
763;s9ifmku;1558350095815;btn5ok;e11p3
764;s9ifmku;1558350100648;btn1drink;e11p3
765;s9ifmku;1558350105481;btn5ok;e11p3
766;s9ifmku;1558350110315;btn1ok;e11p3
767;etkcoMvHM;1558350224298;btn1additive;e11p3
768;etkcoMvHM;1558350228215;btn3decreaseadditive;e11p3
769;etkcoMvHM;1558350232132;btn3decreaseadditive;e11p3
770;etkcoMvHM;1558350236049;btn3ok;e11p3
775;mqi7ip;1558350236906;btn1drink;e11p3
771;etkcoMvHM;1558350239966;btn1drink;e11p3
772;etkcoMvHM;1558350243883;btn5mixture4;e11p3
776;mqi7ip;1558350244396;btn5mixture3;e11p3
773;etkcoMvHM;1558350247800;btn5ok;e11p3
774;etkcoMvHM;1558350251721;btn1ok;e11p3
777;mqi7ip;1558350251886;btn5ok;e11p3
778;mqi7ip;1558350259376;btn1ok;e11p3
779;6xOA6kOo3;1558351493322;btn1additive;e11p3
780;6xOA6kOo3;1558351497120;btn3decreaseadditive;e11p3
781;6xOA6kOo3;1558351500918;btn3decreaseadditive;e11p3
782;6xOA6kOo3;1558351504716;btn3decreaseadditive;e11p3
783;6xOA6kOo3;1558351508514;btn3ok;e11p3
784;6xOA6kOo3;1558351512312;btn1drink;e11p3
785;6xOA6kOo3;1558351516110;btn5mixture4;e11p3
786;6xOA6kOo3;1558351519908;btn5ok;e11p3
787;6xOA6kOo3;1558351523709;btn1ok;e11p3
788;4CKbREMC;1558352256825;btn1container;e11p3
789;4CKbREMC;1558352258462;btn2container;e11p3
790;4CKbREMC;1558352260099;btn2ok;e11p3
791;4CKbREMC;1558352261736;btn1additive;e11p3
792;4CKbREMC;1558352263373;btn3decreaseadditive;e11p3
793;4CKbREMC;1558352265010;btn3decreaseadditive;e11p3
794;4CKbREMC;1558352266647;btn3decreaseadditive;e11p3
795;4CKbREMC;1558352268284;btn3ok;e11p3
796;4CKbREMC;1558352269921;btn1drink;e11p3
797;4CKbREMC;1558352271558;btn5mixture4;e11p3
798;4CKbREMC;1558352273195;btn5ok;e11p3
799;4CKbREMC;1558352274834;btn1ok;e11p3
800;lbs8mLQBQ;1558352282569;btn1container;e11p3
801;lbs8mLQBQ;1558352284242;btn2container;e11p3
802;lbs8mLQBQ;1558352285915;btn2ok;e11p3
803;lbs8mLQBQ;1558352287588;btn1additive;e11p3
804;lbs8mLQBQ;1558352289261;btn3decreaseadditive;e11p3
805;lbs8mLQBQ;1558352290934;btn3ok;e11p3
806;lbs8mLQBQ;1558352292607;btn1drink;e11p3
807;lbs8mLQBQ;1558352294280;btn5mixture4;e11p3
808;lbs8mLQBQ;1558352295953;btn5ok;e11p3
809;lbs8mLQBQ;1558352297634;btn1ok;e11p3
810;xxBEtJE;1558352335511;btn1additive;e11p3
811;xxBEtJE;1558352338529;btn3decreaseadditive;e11p3
812;xxBEtJE;1558352341547;btn3decreaseadditive;e11p3
813;xxBEtJE;1558352344565;btn3decreaseadditive;e11p3
814;xxBEtJE;1558352347583;btn3ok;e11p3
815;xxBEtJE;1558352350601;btn1drink;e11p3
816;xxBEtJE;1558352353619;btn5mixture1;e11p3
817;xxBEtJE;1558352356637;btn5ok;e11p3
818;xxBEtJE;1558352359659;btn1ok;e11p3
819;6FGQfFaap;1558353441159;btn1additive;e11p3
820;6FGQfFaap;1558353443514;btn3decreaseadditive;e11p3
821;6FGQfFaap;1558353445869;btn3decreaseadditive;e11p3
822;6FGQfFaap;1558353448224;btn3ok;e11p3
823;6FGQfFaap;1558353450579;btn1drink;e11p3
824;6FGQfFaap;1558353452934;btn5mixture5;e11p3
825;6FGQfFaap;1558353455289;btn5ok;e11p3
826;6FGQfFaap;1558353457645;btn1ok;e11p3
827;8gz32fIA;1558353481419;btn1additive;e11p3
828;8gz32fIA;1558353483236;btn3decreaseadditive;e11p3
829;8gz32fIA;1558353485053;btn3decreaseadditive;e11p3
830;8gz32fIA;1558353486870;btn3decreaseadditive;e11p3
831;8gz32fIA;1558353488687;btn3ok;e11p3
832;8gz32fIA;1558353490507;btn1ok;e11p3
833;wJxNbIJxNN;1558355034900;btn1drink;e11p3
834;wJxNbIJxNN;1558355042283;btn5mixture10;e11p3
835;wJxNbIJxNN;1558355049666;btn5ok;e11p3
836;wJxNbIJxNN;1558355057050;btn1ok;e11p3
837;4PBj1BPw;1558357686442;btn1container;e11p3
838;4PBj1BPw;1558357691388;btn2container;e11p3
839;4PBj1BPw;1558357696334;btn2ok;e11p3
840;4PBj1BPw;1558357701280;btn1additive;e11p3
841;4PBj1BPw;1558357706226;btn3decreaseadditive;e11p3
842;4PBj1BPw;1558357711172;btn3decreaseadditive;e11p3
843;4PBj1BPw;1558357716118;btn3ok;e11p3
844;4PBj1BPw;1558357721064;btn1drink;e11p3
845;4PBj1BPw;1558357726010;btn5mixture11;e11p3
846;4PBj1BPw;1558357730956;btn5ok;e11p3
847;4PBj1BPw;1558357735909;btn1ok;e11p3
848;77hcqDUs1h;1558358293190;btn1additive;e11p3
849;77hcqDUs1h;1558358295185;btn3decreaseadditive;e11p3
850;77hcqDUs1h;1558358297180;btn3decreaseadditive;e11p3
851;77hcqDUs1h;1558358299175;btn3ok;e11p3
852;77hcqDUs1h;1558358301170;btn1drink;e11p3
853;77hcqDUs1h;1558358303165;btn5mixture6;e11p3
854;77hcqDUs1h;1558358305160;btn5ok;e11p3
855;77hcqDUs1h;1558358307161;btn1ok;e11p3
856;4PBj1BPw;1558358908940;btn5mixture2;e11p3
857;4PBj1BPw;1558358913841;btn1ok;e11p3
858;cZqppiIcq;1558359573917;btn1additive;e11p3
859;cZqppiIcq;1558359585800;btn3decreaseadditive;e11p3
860;cZqppiIcq;1558359597683;btn3decreaseadditive;e11p3
861;cZqppiIcq;1558359609566;btn3decreaseadditive;e11p3
862;cZqppiIcq;1558359621449;btn3ok;e11p3
863;cZqppiIcq;1558359633332;btn1drink;e11p3
864;cZqppiIcq;1558359645215;btn5mixture4;e11p3
865;cZqppiIcq;1558359657098;btn5ok;e11p3
866;cZqppiIcq;1558359668981;btn5ok;e11p3
867;cZqppiIcq;1558359680864;btn1ok;e11p3
868;cZqppiIcq;1558359689434;btn1additive;e11p3
869;cZqppiIcq;1558359691656;btn3ok;e11p3
870;cZqppiIcq;1558359693878;btn1additive;e11p3
871;cZqppiIcq;1558359696100;btn3decreaseadditive;e11p3
872;cZqppiIcq;1558359698322;btn3decreaseadditive;e11p3
873;cZqppiIcq;1558359700544;btn3decreaseadditive;e11p3
874;cZqppiIcq;1558359702766;btn3ok;e11p3
875;cZqppiIcq;1558359704988;btn1drink;e11p3
876;cZqppiIcq;1558359707210;btn5mixture4;e11p3
877;cZqppiIcq;1558359709432;btn5ok;e11p3
878;cZqppiIcq;1558359711656;btn1ok;e11p3
879;YBzhD46D6;1558361507430;btn1additive;e11p3
880;YBzhD46D6;1558361509227;btn3decreaseadditive;e11p3
881;YBzhD46D6;1558361511024;btn3decreaseadditive;e11p3
882;YBzhD46D6;1558361512821;btn3ok;e11p3
883;YBzhD46D6;1558361514618;btn1drink;e11p3
884;YBzhD46D6;1558361516415;btn5mixture5;e11p3
885;YBzhD46D6;1558361518212;btn5ok;e11p3
886;YBzhD46D6;1558361520013;btn1ok;e11p3
887;2cvOv2v;1558420530723;btn1container;e11p3
888;2cvOv2v;1558420534373;btn2ok;e11p3
889;2cvOv2v;1558420538023;btn1additive;e11p3
890;2cvOv2v;1558420541673;btn3decreaseadditive;e11p3
891;2cvOv2v;1558420545323;btn3decreaseadditive;e11p3
892;2cvOv2v;1558420548973;btn3decreaseadditive;e11p3
893;2cvOv2v;1558420552623;btn3ok;e11p3
894;2cvOv2v;1558420556273;btn1drink;e11p3
895;2cvOv2v;1558420559923;btn5mixture3;e11p3
896;2cvOv2v;1558420563573;btn5ok;e11p3
897;2cvOv2v;1558420567228;btn1ok;e11p3
898;FR4PPIFj;1558420592287;btn1container;e11p3
899;FR4PPIFj;1558420594683;btn2container;e11p3
900;FR4PPIFj;1558420597079;btn2ok;e11p3
901;FR4PPIFj;1558420599475;btn1additive;e11p3
902;FR4PPIFj;1558420601871;btn3decreaseadditive;e11p3
903;FR4PPIFj;1558420604267;btn3decreaseadditive;e11p3
904;FR4PPIFj;1558420606663;btn3ok;e11p3
905;FR4PPIFj;1558420609059;btn1drink;e11p3
906;FR4PPIFj;1558420611455;btn5mixture4;e11p3
907;FR4PPIFj;1558420613851;btn5ok;e11p3
908;FR4PPIFj;1558420616248;btn1ok;e11p3
909;GTMkTsnDQuQY;1558422529790;btn1additive;e11p3
910;GTMkTsnDQuQY;1558422535305;btn3decreaseadditive;e11p3
911;GTMkTsnDQuQY;1558422540820;btn3decreaseadditive;e11p3
912;GTMkTsnDQuQY;1558422546335;btn3increaseadditive;e11p3
913;GTMkTsnDQuQY;1558422551850;btn3decreaseadditive;e11p3
914;GTMkTsnDQuQY;1558422557365;btn3ok;e11p3
915;GTMkTsnDQuQY;1558422562880;btn1drink;e11p3
916;GTMkTsnDQuQY;1558422568395;btn5mixture6;e11p3
917;GTMkTsnDQuQY;1558422573910;btn5ok;e11p3
918;GTMkTsnDQuQY;1558422579425;btn1ok;e11p3
919;wJxNbIJxNN;1558423669432;btn1drink;e11p3
920;wJxNbIJxNN;1558423672770;btn5mixture10;e11p3
921;wJxNbIJxNN;1558423676108;btn5ok;e11p3
922;wJxNbIJxNN;1558423679446;btn1additive;e11p3
923;wJxNbIJxNN;1558423682784;btn3decreaseadditive;e11p3
924;wJxNbIJxNN;1558423686122;btn3decreaseadditive;e11p3
925;wJxNbIJxNN;1558423689460;btn3ok;e11p3
926;wJxNbIJxNN;1558423692802;btn1ok;e11p3
927;lbs8mLQBQ;1558426597081;btn1container;e11p3
928;lbs8mLQBQ;1558426599958;btn2container;e11p3
929;lbs8mLQBQ;1558426602835;btn2ok;e11p3
930;lbs8mLQBQ;1558426605712;btn1additive;e11p3
931;lbs8mLQBQ;1558426608589;btn3decreaseadditive;e11p3
932;lbs8mLQBQ;1558426611466;btn3ok;e11p3
933;lbs8mLQBQ;1558426614343;btn1drink;e11p3
937;xxBEtJE;1558426615315;btn1additive;e11p3
938;xxBEtJE;1558426616980;btn3decreaseadditive;e11p3
934;lbs8mLQBQ;1558426617220;btn5mixture4;e11p3
939;xxBEtJE;1558426618645;btn3decreaseadditive;e11p3
935;lbs8mLQBQ;1558426620097;btn5ok;e11p3
940;xxBEtJE;1558426620310;btn3decreaseadditive;e11p3
941;xxBEtJE;1558426621975;btn3ok;e11p3
936;lbs8mLQBQ;1558426622976;btn1ok;e11p3
942;xxBEtJE;1558426623640;btn1drink;e11p3
943;xxBEtJE;1558426625305;btn5mixture1;e11p3
944;xxBEtJE;1558426626970;btn5ok;e11p3
